Target,Uniform,EI,LCB,N_rot
omegacsd_VIBNID,163.27234293269305,24.18637325692616,17.37244423351548,4
omegacsd_DENBUT,9.58298480385254,-0.9213793099123251,-0.746019537383674,4
omegacsd_BZAPUC20,37.482975388190496,2.5283206533910807,4.394555967627451,4
omegacsd_VAMCUH,335.31924068071385,0.46457764862947215,-0.1623557147797925,4
omegacsd_AMOCMS10,116.07344358159216,2.027248147482311,8.455862272955983,4
omegacsd_SORCOR,3.828399536080809,2.5000380703006613,1.9908699068915325,4
omegacsd_KECDUR,-0.0022328120991090827,0.9147327401483665,-2.0999334667999108,4
omegacsd_VUSKID,12.862495850079306,1.8125806003028586,2.0679187880432295,4
omegacsd_DIAVER,7.874842131006773,0.9618661995931603,3.848558735772528,4
omegapdb_1m5b,25.551577617906517,2.4494174350255697,7.871158403434428,4
omegacsd_HBFRAN,37.57628167410418,-0.5266318040158922,7.3069902505210464,4
omegacsd_GIFZAW,457.8133836875054,6.153383806371409,4.916331910331941,4
omegapdb_1xn0,15.492324795881252,0.5869325850125975,5.70206628200377,4
omegacsd_DIWWUB,38776.437978409194,4.636454105955437,1.906770102231647,4
omegacsd_YEYVED,221.6601961528919,2.2629457455234956,1.4714905551475894,4
omegacsd_PIKDIW,34.967510373435545,4.697116446992766,4.736678483263368,4
omegacsd_SIHDES,181.9650504138197,0.6588855570135621,2.153354593561204,4
omegacsd_FIXNUV,33.86597396521372,-8.309369886256434,-4.324592680984566,4
omegacsd_CDBMPI10,19.40116555754028,-26.555407851544658,-31.559642825975303,4
omegacsd_HEPGAK,2.494660492601838,1.7209888378204994,0.15955590618716542,4
omegacsd_SIHVUA,13.791028519974812,8.519800368497823,6.105644319949484,4
omegapdb_1hyo,432.11910844600646,3.152976900269266,3.003989014010614,4
omegacsd_FPAMCA,10.320687827273503,3.685735855591034,1.6975479988177113,4
omegacsd_KABJOM,19.44607402774784,-0.6806121129294382,4.46811258003202,4
omegacsd_WIKJOP,39.48950917965626,3.584633268936507,3.422742190655619,4
omegacsd_NFCSEY,11.078248875223096,4.162659113896552,3.2478685189775547,4
omegacsd_QQQHDG10,28.975141682503953,-5.735791469375684,-5.734403412127868,4
omegapdb_1k2u,32.63524193079881,-1.8039386022743003,-3.559848448498414,4
omegacsd_MATSTA10,66.84993617933881,0.402763902454673,1.8962146306983243,4
omegapdb_1ofd,25.247752565532984,5.3615148240924455,3.7363705568999475,4
omegacsd_LIKGIV,24.79035527673652,9.797220018949261,-0.477218754768586,4
omegapdb_1y6q,943.6348821073096,3.422183228751969,1.4533817030147986,4
omegacsd_MTBPNP,34.8953034465265,-6.2342668157475885,-5.599496265877903,4
omegacsd_MLDPHE10,153.30134827263282,-2.269214138170753,-1.793479900395539,4
omegacsd_BESCEH,47.83828381011474,-3.1420988315805687,-3.1420988315805687,4
astex_1n46,23.049606113189427,9.036752071704882,6.47199320602877,4
omegacsd_DIWPUU,45.371505485092385,2.2465452833577757,2.5929845464248586,4
omegacsd_YAYDEH,5.100993594562283,-3.3730256188677856,-3.6641965719956175,4
omegacsd_HEMXIG,88.6348984447642,0.7941559576245112,2.9063107191636277,4
