Target,Uniform,EI,LCB,N_rot
omegacsd_CAVNUI,157885.6615117685,-7.824942877108768,-10.869560727124892,5
omegacsd_SFDMOX,44.32507083565528,8.21046484881171,8.75287760771215,5
omegacsd_FEKYEZ,116.70920200489597,8.70102921312824,4.549455706652584,5
omegacsd_LIKMEX,1826.038213780406,10.586078971271505,5.32228658443961,5
omegacsd_PEBHAF,102.2806367072095,10.459078807388778,11.826819663532206,5
omegacsd_VORJER,388.23817154980736,-2.3673396641335387,0.989251588540867,5
astex_1gm8,79.73308477939979,3.946855894196048,4.8076791499999985,5
omegacsd_DOLJIX,23963.84782533597,2.2285454035985026,10.925893490531166,5
omegacsd_DIZWAK,1184.3260709731167,9.777701531107112,4.260770319959107,5
omegapdb_1iy7,926.6295464844003,5.824744667105335,15.597021613454217,5
omegacsd_FURSEM01,354.12057363563764,2.9640219740378484,5.32392748187381,5
omegacsd_SEYPUH,139.05579679967528,8.901989481838612,7.685222592711412,5
omegacsd_WEBCOV,1999059.6914712845,9.526810244121037,10.323359271504088,5
omegapdb_1d3h,28.921767147934396,4.044607971581435,4.653687302478026,5
omegacsd_CIXFIY,7497.327299926375,-0.44225224177797884,4.471356874885558,5
omegacsd_FEFPOV,31.273598172273346,2.4843837041339256,3.8309430422979887,5
omegapdb_2iko,2.7596306359412353,-1.8736532455625081,-0.9503604035916737,5
omegacsd_LACCEX,8254.76058656884,11.450136580365616,5.891357695930836,5
omegacsd_YICPIJ,402.7605680747149,8.205669880603047,14.790982974081963,5
omegacsd_DEBBER,324.68944808774813,9.963056760523017,12.168400174692238,5
omegacsd_GAVMIZ,14.202454877228874,5.295751728763278,3.439930533257453,5
omegacsd_PXEZSD,38111.56227763688,-7.509563419092245,-7.509563419092245,5
omegacsd_GEHKIN,139.24271817403826,9.640550295262429,14.692919080659209,5
omegacsd_CETZOQ,476.1600561437457,4.338016420368454,3.7253456063321266,5
omegacsd_YILDOM,27.789536027454403,7.695627880519567,7.0415080798353245,5
omegacsd_VEYRAS,909.0538791256296,5.9393955664419735,3.151720570129484,5
omegacsd_FUMBOE,1542.2882580452663,4.453418605825576,6.760452698941137,5
omegacsd_DUZDAD,13.113319206962103,3.339506854377845,0.6989290257449596,5
omegapdb_1v2k,35.43125499333526,8.019767158801343,4.941313697884965,5
omegacsd_NBPENC,206546.3282208554,1.3352931450859558,1.9749774074252997,5
omegacsd_ABZNPS,109.60953322698393,0.3308363860419945,0.6191820985793868,5
omegacsd_SINKUV,18.706558439229838,11.938471679014839,10.669499832201488,5
omegapdb_1o37,53.33287265343465,0.5896285764712559,-0.43827086178160357,5
astex_1xm6,222811.42795765877,5.439847379109068,5.658272039300769,5
omegacsd_FIBREN,391.26143380128343,5.263823535604814,5.346946946767773,5
omegacsd_SPIRIL,164.77597657184242,2.5648037056715864,2.988045445065275,5
omegacsd_CMXPYO,228.39183068735997,-0.07293816675118592,-4.832496512450817,5
omegacsd_JUVPAR,526.4397645977389,1.3508418163828395,-0.6759826565276512,5
