target,Uniform,EI,LCB
omegacsd_VIBNID,1.4846534702745384,1.19824139859466,1.0866599256849956
omegacsd_BZAPUC20,2.080864380349715,1.9710156458236014,1.4594376638207929
omegacsd_AMOCMS10,0.8469651887153077,0.6466323418945765,1.126397282336653
omegacsd_SORCOR,0.8579403773616443,0.9519509918045228,1.6402987591480915
omegacsd_VUSKID,1.3616701431569738,1.3179295896646022,0.404147413943867
omegacsd_DIAVER,1.5966125215043145,1.2712897522195195,1.90306399868841
omegapdb_1m5b,1.4153629428691625,1.3314501081387642,0.0412195522018023
omegacsd_GIFZAW,0.9039902984708157,0.7717537766443234,1.4958563658460822
omegapdb_1xn0,1.4659981250007081,0.6912128300543987,0.8675145137160636
omegacsd_DIWWUB,0.7084559986412514,0.6040904870573207,0.5137545480822564
omegacsd_YEYVED,1.2799551044241242,1.1573654490334897,0.24213579659007173
omegacsd_PIKDIW,2.9289284335407424,2.572598567368284,1.1461575803485013
omegacsd_HEPGAK,1.8952684305506609,1.8329114284000696,0.9024021762825433
omegacsd_SIHVUA,1.9236339687622308,0.8173897657557828,1.4771999986895215
omegapdb_1hyo,1.6111102905770678,1.2078997694764309,1.5071306584835262
omegacsd_FPAMCA,1.9440666472486166,1.695742153036675,1.237702119860341
omegacsd_WIKJOP,2.313203899479508,0.29180200563453895,1.154390353347885
omegacsd_NFCSEY,1.598989177477751,1.3055510734041769,0.6156838202434093
omegapdb_1ofd,1.3045223754917021,0.967324258821964,1.255091314245649
omegapdb_1y6q,2.3538083403703927,1.4336120115922006,1.6314881519279354
astex_1n46,1.5559155021331763,1.3743550242884872,0.9003579579075066
omegacsd_HEMXIG,1.9458359465460497,0.7998347705553841,1.0622348154898793
omegacsd_FOJZUZ,1.5039636844174258,1.805888494853072,2.1436407259015895
omegacsd_VOWXEK,0.6965928991552939,0.926558422046066,0.43127634481413635
omegacsd_KOKBIV,1.205001257206573,1.3733736641575274,0.2721129298323308
omegacsd_FEMMAL,2.4839682335846494,0.9646378623845892,0.5391131372427447
omegacsd_DABGUI,1.7702393290693919,2.1843997872008276,2.2481679461621087
omegacsd_BAJZOB10,1.8184935715701618,1.5448326980239582,2.080263337456454
omegapdb_1ik4,1.3036315053900982,0.17968716955658515,0.8348254743492488
omegapdb_1qy5,1.495099893782188,1.3939062622152139,1.835610647950015
omegacsd_WASTEP,1.6517420298304046,0.8908157743577239,1.195699456433673
omegapdb_2hd6,0.7002891820378189,0.5994123087017933,0.7968359800910887
omegacsd_CUNTIO,2.2517676942177127,0.6033632630406245,2.4445895228056336
astex_1ig3,1.3997899274389296,0.7718436014156195,0.6028223025644224
omegacsd_FEVZUB,1.0354446319417077,1.875225899330758,1.874238553545692
omegacsd_FOBZIF,2.0957664876927073,0.8803636490456954,1.2466972860530976
astex_1tow,1.1081379134882556,1.2960255466837964,1.1295615462734123
omegacsd_LAXWEM,1.8897166571034145,1.3296716124941135,0.3902262728930202
omegacsd_COFHIO10,1.9132510381050298,0.5873225450696238,0.26777330105320807
omegacsd_YAGWOS,2.805567812964836,1.0385784278503105,2.7702912326690847
omegapdb_1m2x,1.6969063556290331,1.8774876951227684,1.6584240733081945
omegacsd_KEBVES,1.7168739497732932,0.4313878844149691,0.535473728446855
omegacsd_TECSUP,2.0756006040932746,1.8331122995223907,0.3165392351544703
omegacsd_SEFLIY,2.32092110025819,1.1760760848859813,1.527604970762312
omegacsd_FAJVAN,1.7571065689952627,1.2599882305451855,2.0229134337973123
omegapdb_2g8n,1.3036757249356807,1.902198247081573,1.902198247081573
omegapdb_1m5f,1.3710240613512528,1.4392243661069684,1.4229264068238274
astex_1ke5,1.162413118948126,1.1012692217166475,0.4093346874639049
omegapdb_1gz8,1.4078694261330882,1.0967453550756197,0.9129596267664845
omegacsd_DOPXIP,0.8522114932208965,0.49588759752040074,0.6189621516688405
omegacsd_CALLEG,1.3378718326965102,1.668791775723085,1.668791775723085
omegacsd_DOHREX,0.8423225032538975,0.8920048822001709,0.9259281997598316
omegacsd_SAVYET,1.3875115045123017,0.3689515944957501,0.32743435967355267
omegacsd_KAVNOK,1.9477916320032715,0.3877758248628973,1.2109533131241121
omegapdb_1h2k,1.4000657573207114,0.9419851329978177,1.3166553379448174
omegacsd_PTHPAL,1.091035589631296,1.84201810856816,0.7300660028757482
omegacsd_BEHHOL10,1.1356567058206428,1.4517321394346432,2.515038254048576
omegacsd_FIVPUV,0.7701307954912783,0.8541420526876435,1.0544352140955602
omegacsd_KUHNUW,2.3159876114998865,1.065467448269912,1.289343324121062
omegapdb_1o2q,1.7804031202080557,0.7000422647489267,0.8226349055485458
omegacsd_SLFNMF02,2.0410801323846965,0.335969477267709,0.9624429535226365
omegacsd_DADDUH,1.8275156500967338,1.6418981018145464,0.83871439911725
omegacsd_VEXROF,2.6145979339241063,2.2253966361312556,1.444350814142998
omegapdb_1r4p,1.4077319864709097,1.1645191776444492,1.096278994283844
omegapdb_2hb1,1.4854289916753118,0.8668848515552726,0.40889975608803286
omegacsd_BZAPCX10,1.6133271323974794,0.8636647283998002,0.746709075450287
omegacsd_YAZHUC,2.1864432195334986,0.23532126612996315,0.5826871269278145
omegapdb_1pck,1.4745926606583108,1.5316859561452458,1.508672645389275
omegacsd_FOLMEY,1.0248529090681964,1.7413522139409041,1.716256129196576
omegacsd_LABLOP,1.4891625427382342,0.9661502759005606,0.5395984778287825
omegapdb_1uf7,0.9176879580115094,0.6695550131642488,0.8734284890689612
astex_1l2s,2.371238323377965,2.039455539280512,1.9261911041285473
omegacsd_DENDAC,1.7337325337230451,1.955378400461632,2.831455372690437
omegacsd_CODYUP10,1.3326825902613304,1.6862299389949607,0.4653960135255355
astex_1tz8,1.0997709240344729,0.8250895217956787,0.6285085789644984
omegacsd_FAVYEG,0.838847869443762,0.8107698313338199,1.769595624658171
omegacsd_SADXIE,1.945529129437706,0.8926821663082107,0.6724764394309075
astex_1opk,1.7111786687193267,0.295151881019824,1.4556831929535634
omegapdb_1g6c,1.1729675809117528,1.1132145294205396,1.1630353798208621
omegacsd_LADTOZ,2.7766535411936557,0.3333061270335584,1.9984186801886672
omegacsd_ANTZOA,1.4151107224134103,1.4147020069236347,1.1107753586627633
omegacsd_WESFOP,1.9060181149227104,2.109482836983993,1.2878819224987645
omegacsd_DIGSIV,2.7457551201691075,1.414428047618693,0.9784830355521322
omegacsd_SOWCOW,1.6816533868233374,0.6773311367659041,0.5972295197279957
omegacsd_DAWRAU,1.3573150713660171,1.1117682390837693,0.9099912720214951
omegacsd_JUBJOF,2.166709485088571,0.3270122688310315,0.4457955721932207
omegapdb_1gja,1.0433229571803702,0.7519847395368857,0.7810447815412553
omegacsd_CMPEPI,1.2686725463553998,1.086863473173068,2.1209697774018887
omegacsd_VOPDIN,0.6489002117789066,0.987153958694054,1.7049652179354087
omegacsd_BIBHID,0.7970545146072437,1.9562965913750547,1.8800821665645855
omegacsd_GEJJUA,1.4352921283849986,1.0091893079456362,1.2306143563618577
omegapdb_1sa4,3.1586069750870207,3.0989116818450095,1.6499550325907026
omegapdb_1oks,1.0644242907785355,1.04922170983316,1.2532181582219166
omegacsd_PMPAIN,2.09156428337447,1.013995247858797,1.9690319867509192
omegapdb_1rf6,1.7808372687926652,1.480615926455438,0.9345767702114787
omegacsd_KACKII,2.2166930052788296,0.5661307014067575,0.5129468656551046
