Target,Uniform,EI,LCB,Confab,N_rot
astex_1tt1,1.4017052517945887,0.3066725966931765,0.6291506516902928,0.2409280568080343,4
omegacsd_CBMHZP,0.5865755791971846,0.5900932538887907,1.8343044822911563,0.6101495079847932,4
omegacsd_BAFYOW,1.6061189582252446,1.623645737781158,1.7036316789162727,1.6592891763208526,4
omegacsd_BUTDID,1.4474190500452755,0.41003300610994775,0.9406674906319247,0.3996832580078408,4
astex_1owe,0.852067872991871,0.7207802148769273,1.6086946040048089e-15,0.21078318917223582,4
omegacsd_HEMWUR,1.1589853153288139,0.39884026951292667,0.8776625086155916,0.37341881692055556,4
omegacsd_GIHKAJ,1.6483256940816078,0.8103682448025903,0.461654630216558,0.23669905260885887,4
omegacsd_HAVJET,1.2345140964601362,0.21228315754121202,0.7326497861504381,0.28439401117836827,4
omegacsd_VUGDEG,1.886464717897661,0.7722472137060082,0.8187442002781395,0.642041227935078,4
omegapdb_2bts,1.0130304621381747,0.8517111803313734,0.5220035584251059,0.8194654335497988,4
omegacsd_CAGXEN,1.6684053227892097,0.7847760073828033,0.14523615617726682,0.5129072006591727,4
omegacsd_SOPNAM,1.8551198933052784,2.4562452109396893,1.0822904037762977e-15,0.3367059633603249,4
omegacsd_CEKNOV,1.4639930006464466,0.434159509789394,1.7322342746075914,1.963936174203525,4
astex_1oq5,0.9443515862034216,0.20821356398846802,0.7017203666885657,0.37773971125054273,4
omegacsd_JUDWEK,1.019217545305284,0.3568949333470913,1.3207600207866612,1.4043224817414557,4
omegacsd_DUHSUU,1.133721564420702,0.5623686851686748,0.9819656459910504,0.42805456412660076,4
omegacsd_PBYXCH,1.2460264664632013,1.1303156292641774,1.1015379060082553,0.07343410013539811,4
omegacsd_ABHYTZ,1.7447988177289608,0.6574448250805386,0.3101302682370987,0.2098066652871009,4
omegacsd_PBBSHD,0.9577117540196831,0.9534523521625553,0.4373423442582245,1.2304527943822956,4
omegacsd_TAPBZO,2.8897329293332272,2.5479817097285515,0.6041244774006338,2.6813656062108073,4
omegapdb_1gjd,2.5640968239471045,1.5095266005957624,0.6560617311135264,0.13705138551631557,4
omegacsd_DUPKII,0.9313386663076566,0.10810054372342381,0.5802271602620256,1.1233292836662447,4
omegapdb_1yc1,1.431221906302705,1.922072347920093,2.141076188963385,1.4646932386652571,4
omegacsd_CPPHAM,0.8817483693230774,0.9453892308821352,8.789277224484606e-16,0.4369221401158357,4
omegacsd_CUHNEY10,2.493727595207041,1.1820170746488152,1.2155127425973313,1.2435675437025506,4
astex_1oyt,2.191561416420194,0.8740441953565247,0.8038063461975836,0.7342589260838893,4
omegacsd_CELDEC,0.8027904380924038,3.7447533173187206e-16,0.5804599532122318,0.9773520134450339,4
omegacsd_DUMTAG,2.0792030187973176,1.1316124947220845,1.0889948303173298,0.3119881883193606,4
omegacsd_HECHEC,0.8972902987288558,1.7047381689110523,1.1999579212923512,0.3430795474178752,4
omegacsd_EHMPYX10,1.3843810812975705,1.7740935521000368e-15,1.2304041352134905,1.1450784684782263,4
omegacsd_PCPTZA,0.972057500763738,1.2900750165356987,1.3098536110103975,0.7305072376538366,4
omegacsd_FIWLUS,1.1385078508529163,0.5268839742263379,0.42486460788146946,0.10813909334342695,4
omegapdb_1j3f,1.2115858670153647,1.694308039731069,1.1915589090302037,1.1814970162928822,4
omegacsd_CPQZOL,0.8949694613606347,1.1366356340003676,0.18336054660302348,1.043975377820787,4
omegacsd_YUKKUK,2.565825739650117,2.200588358777751,2.0492824901017546,2.042548684400351,4
omegapdb_2cbs,0.9547421382271671,1.6840074127392668,1.2918645725948306,1.6623102232591287,4
omegacsd_AURMIN,0.7227309621003386,1.102585173511671,0.3057758861217546,0.4121158242426279,4
omegacsd_VOXNOL,0.9897648797725805,1.5289827486588707,1.0630889299295507,1.2728312798475576,4
omegapdb_2btr,1.3769730256887,1.9771822872375735,2.0591972138552475,0.7287308943908345,4
omegacsd_EITDZL,1.0490340529727686,1.5377298056264298e-15,0.6315636689089185,0.6729714213346835,4
omegacsd_DIZREJ,2.024872396054163,0.45422399615136766,1.3359146485665056e-15,0.3477987490652408,4
omegacsd_CMXPMB,1.74384826908329,1.05825762950849,2.33024516880497e-15,1.4926439432346872,4
omegacsd_FOMDUG,1.4240236970679316,1.912891342806504,0.22823600505817004,1.0956097740763366,4
omegapdb_1s8j,1.052299906176165,1.4976609959835645,5.47742062230612e-16,1.109436866400415,4
omegacsd_FEWBAK,1.7205379837065031,0.29836143835917905,0.6108641763490223,0.7028956935576028,4
omegacsd_LETBUH,0.7498041617296136,0.459898064516792,0.8548993474640076,0.4966624531771427,4
omegacsd_JUHHEZ,2.26713612921716,1.9617079696560993,2.040534476829748,0.43620931250395123,4
omegapdb_1o3l,1.0335010234999717,0.6573830668165691,0.7551907147643407,0.1369034880182144,4
omegapdb_1nnk,1.4099328087484235,0.5560285352585527,0.764752863984867,0.66771077854771,4
omegacsd_YOSMOI,0.6727852753083169,1.6988078159758262,0.49876240156709944,0.6049438298665583,4
omegacsd_HASCOT,1.8791737335120775,1.5481269568288973,1.7029096050738648,1.2457892966952768,4
omegacsd_ABVPRO,0.9536448884099665,1.4701616409264002,1.4701616409264002,0.18307909950706935,4
omegacsd_HEVJAT,0.7944719075625508,8.599105947521399e-16,0.21606445427479018,1.0995949238706195,4
