Target,Uniform,EI,LCB,N_rot
omegacsd_LAWJEY,0.21526111804960085,1.7784639958950037,1.7459173249695916,3
omegacsd_JUKZUK,1.833037917362204,0.46448584246946123,0.7118101927280986,3
omegacsd_BEWLOE10,0.8624281528778969,0.93075067066893,0.18722331519229288,3
omegapdb_1toj,0.866094997247352,1.1207747121310851,0.44387367963886015,3
omegapdb_1m5d,1.6870944332906554,1.3233735447529362,0.5528029286823808,3
omegapdb_1bto,1.229657924098002,0.4723535848006129,0.8550549907765025,3
omegacsd_KEMHOZ,1.395029414766457,0.39171391732101646,0.3522865000301634,3
omegacsd_PEXFED,1.994390868370223,0.8403769483928187,1.347378164203025,3
omegacsd_SIFJIA,1.849223234281317,0.6379616161716678,0.9382825677497415,3
omegacsd_CUSLUX,2.4274042582367583,0.46345692218248585,2.4080334850898195,3
astex_1n2v,0.9497390999658453,0.4315606044548138,0.97583200098229,3
omegacsd_AMPDAM,2.2264327957104575,1.61782847885904,0.16626174757001352,3
omegacsd_VENRUB,1.3379963001947937,1.523267110201574,1.7020845809823295,3
omegacsd_CLPHAC,0.48789051033104286,0.6455345924860745,0.7720254441833666,3
omegacsd_GATPOG,1.8470582425691,0.8214188009894109,1.034672089155414,3
omegacsd_TEKBIU,0.7588643616976352,0.17117302613215238,0.6865361021620835,3
astex_1of6,1.6337931343317191,0.25993048870561963,0.25993048870561963,3
omegapdb_1w1q,1.2501765401412153,1.0672095160420256,0.6965538530935708,3
omegacsd_EXOADN,1.254116506203738,0.6984079485392947,0.508901128053386,3
omegacsd_PIDSIE,0.922838889224442,1.1819382244765235,1.7822741231389758,3
omegacsd_SEMDET,0.8426735859091826,1.4011019263269566,1.4294451737469562,3
omegapdb_1p1o,1.3940249512876106,1.5235428702973337,1.4867251165414903,3
omegacsd_FURACM,1.6537881699834958,1.6240496376339615,1.581061621764299,3
omegacsd_BUSNIM,2.4421534589311675,0.6800292404165618,0.6800292404165618,3
omegacsd_LERKAU,1.2115585156351232,0.22793286509171237,0.2930053910221065,3
omegacsd_YINDII,2.2449839089742585,0.7607134959244638,0.49621256656871376,3
omegapdb_2iuz,1.1012959686772872,2.2918254173195916,0.2380739048324701,3
omegacsd_BELWOE,0.6656739278936263,0.43732172798163815,0.23162246695599042,3
omegacsd_FUNYAO,1.7868816786777566,0.12650118839629995,0.5423865325063331,3
omegapdb_1h1p,0.936421873264346,0.8209673197815445,0.9681356342647518,3
omegacsd_FOPMIG,2.247613626542407,0.9583161359050125,2.040820956186745,3
omegacsd_GALMOV,0.97244071980822,0.4832065166583429,0.486391411509106,3
omegacsd_GEBJOM,1.7818884509239201,0.13557225874275436,0.13557225874275436,3
omegacsd_CBSTHP,1.5490287911116525,2.0581907070770638,0.44301013109598886,3
omegapdb_1q91,1.1770296379340952,0.7139982431433146,0.7505196519420113,3
omegacsd_DAHNIJ,1.2057442156560083,0.16670981699090287,0.16670981699090287,3
omegacsd_BATXID,2.246932533459061,2.3149277361078484,1.029454654845955,3
omegacsd_WESZOJ,1.484376566581611,0.3687693710625218,0.47587048236596957,3
omegacsd_DUXYOK,0.7648854829216216,0.41459310926765186,0.2834474813864331,3
omegacsd_CLPSAM,1.6834900181379375,1.713046658007857,2.0111256585463595,3
omegacsd_PMTSZD,2.422173011751186,0.4446420722939716,0.7466415164485315,3
omegacsd_CNINDO,0.6657495182947041,0.7504742548491384,0.7755130113349654,3
astex_1q4g,0.9232019603433071,0.10741250292050056,0.42746496898450015,3
omegapdb_1wvj,1.4429919538906335,0.5708777048878015,1.573324541430575,3
omegacsd_PMCPRC10,1.0289025009534785,0.7185385788841996,0.417562773743874,3
omegapdb_2f7p,1.1155576004025787,0.4050529445793925,0.2563790804748369,3
omegapdb_2aj8,1.4397186332320215,1.3953158282210028,0.9427467439060119,3
omegacsd_LETBAN,0.8690088686979925,0.2158139028892718,1.0360576126178573,3
astex_1q1g,0.9611358818993392,0.4340500448738685,0.3299989847977315,3
omegacsd_BSBTHP,2.141366778970672,0.3424583244631803,0.5946606613857603,3
omegacsd_MAMNAQ,1.1784043728018982,1.0008907278411892,2.1030642122636527,3
omegacsd_CMAPTX,1.0842800782938538,0.6220261482474878,0.8129491933912115,3
omegacsd_HEJTAR,1.408342645126013,0.5799448811085886,0.3401013912119369,3
omegacsd_PMAANO01,2.068357194139179,0.5569511464434228,0.8090863360969601,3
omegacsd_DCLPET,0.5604931371987061,0.5406845708586538,0.29234031563523677,3
omegapdb_1yc4,0.8155836288584142,2.0447986253676604,2.073546904040412,3
omegacsd_PMPBTZ,1.3098450006133977,0.15723739742814632,0.32313322771409186,3
omegacsd_JUBGES,1.1648086755394615,0.07460119038066511,0.4685748223504484,3
omegapdb_1ur8,1.2932787479191798,0.4878996966514536,0.7579567842841829,3
astex_1n1m,1.148356237124772,0.14805166121599964,0.4638371093862644,3
omegacsd_CENNIS,1.8109531513775357,0.2279638743443799,1.934007623459851,3
omegapdb_1c1u,0.9862763866072816,1.1326428834784907,1.6091207829513254,3
omegapdb_1e2m,1.4271689994266843,1.0457849343141472,1.0457849343141472,3
omegacsd_KAXXAI,1.8124163255622245,0.34787647661901666,1.867602577436722,3
omegacsd_DANNEL,0.7202829787760548,0.22063922943349853,0.26514861576839716,3
