angle1,angle2,mmfff
80,50,127.00750504506249
80,55,127.31995473209253
80,60,127.6096090143804
80,65,127.86727514489246
80,70,128.0822159290355
80,75,128.24317982871509
80,80,128.33987883985384
80,85,128.36476039675324
80,90,128.31478134491897
80,95,128.19224390201668
80,100,128.00327190098054
80,105,127.75317665578905
80,110,127.44007901896046
80,115,127.05053522228292
80,120,126.5613957779435
80,125,125.94911775235647
80,130,125.20220518875469
80,135,124.32896443339344
80,140,123.35591376418698
80,145,122.31975479004294
80,150,121.25989846368007
80,155,120.2156088540476
80,160,119.22646096923647
80,165,118.33254720168915
80,170,117.57240185065521
80,175,116.9792472303412
80,180,116.57745751184437
80,185,116.3806469601419
80,190,116.39160221680619
80,195,116.60349406178734
80,200,117.00168062108546
80,205,117.5656334047418
80,210,118.27073876474907
80,215,119.08981985580314
80,220,119.99424457109029
80,225,120.95456458901694
80,230,121.94083108657408
80,235,122.92296215335293
80,240,123.87163114335448
80,245,124.76004204853898
80,250,125.56675311670236
80,255,126.2794941662628
80,260,126.89958173333619
80,265,127.44582513433609
80,270,127.95580736630467
80,275,128.48184204846243
80,280,129.0796027131039
80,285,129.78953537002482
80,290,130.6147633918682
80,295,131.5046695783909
80,300,132.35759680165782
80,305,133.050203097013
80,310,133.48130646316272
80,315,133.6014784455401
80,320,133.41008480488918
80,325,132.93208012233137
80,330,132.20163358981029
80,335,131.26381302341682
80,340,130.1833583008093
80,345,129.0455341064552
80,350,127.94512568961267
80,355,126.9697085843492
85,0,125.79626583513175
85,5,125.58172430274982
85,10,125.55859945536928
85,15,125.70093834437864
85,20,125.96677726764848
85,25,126.30741172849902
85,30,126.6768227334918
85,35,127.03902775938866
85,40,127.37145804837411
85,45,127.66380851238671
85,50,127.91372970180906
85,55,128.1219947348235
85,60,128.28934647395766
85,65,128.41542590131073
85,70,128.49860347887287
85,75,128.53552664559422
85,80,128.5204227344342
85,85,128.44512060953076
85,90,128.30039903604444
85,95,128.07807682795058
85,100,127.77241983685776
85,105,127.37982051438628
85,110,126.89718509962634
85,115,126.32087860667352
85,120,125.64802438027876
85,125,124.88009638415991
85,130,124.02650676626564
85,135,123.10551796675594
85,140,122.14197572182972
85,145,121.16396508893826
85,150,120.20086468415049
85,155,119.28330737133527
85,160,118.44354030285389
85,165,117.71447618888658
85,170,117.12708178997764
85,175,116.70710574686356
85,180,116.47243065566012
85,185,116.43171648145199
85,190,116.5842813604958
85,195,116.92085309498331
85,200,117.42488736473014
85,205,118.07429094326837
85,210,118.84337928965479
85,215,119.70473619015192
85,220,120.63054313155286
85,225,121.59314037450733
85,230,122.56504611651204
85,235,123.51905219677951
85,240,124.42898481210534
85,245,125.2713016428108
85,250,126.02729608666935
85,255,126.6855935953741
85,260,127.24466504968007
85,265,127.7147953557062
85,270,128.1182723740897
85,275,128.48615747159155
85,280,128.85069781229845
85,285,129.23438630120987
85,290,129.6392052408296
85,295,130.04150021721216
85,300,130.3971156796873
85,305,130.65600141339777
85,310,130.77808840593485
85,315,130.7406607996654
85,320,130.53550178369522
85,325,130.16368534281455
85,330,129.6361039788238
85,335,128.97945903343668
85,340,128.24081602517256
85,345,127.48493236951045
85,350,126.7841582837422
85,355,126.20501073987786
90,0,125.6776864335763
90,5,125.77789877781501
90,10,126.05085203595166
90,15,126.46099563765475
90,20,126.95636364837999
90,25,127.47873991143533
90,30,127.97487052496295
90,35,128.4053135299407
90,40,128.74793160853875
90,45,128.99544463379357
90,50,129.14976089224584
90,55,129.21740560718783
90,60,129.20837506153458
90,65,129.13666213049413
90,70,129.0187401078455
90,75,128.86864449107298
90,80,128.69220355999525
90,85,128.48421632527402
90,90,128.23023022390154
90,95,127.91160178747504
90,100,127.5110721056957
90,105,127.01659874835785
90,110,126.42282064388897
90,115,125.73101433698972
90,120,124.94873884570892
90,125,124.08958875407843
90,130,123.17259838336564
90,135,122.22085010240818
90,140,121.2596519441459
90,145,120.3152284850202
90,150,119.41445619216837
90,155,118.58516551265896
90,160,117.85596433852602
90,165,117.25491737057608
90,170,116.80728150745448
90,175,116.53305256849185
90,180,116.44500704666945
90,185,116.54751793551584
90,190,116.8361284278004
90,195,117.29785306995083
90,200,117.91229047862242
90,205,118.65359582676243
90,210,119.49302917851857
90,215,120.40135325105811
90,220,121.35026609667119
90,225,122.31263213928112
90,230,123.26219036071578
90,235,124.17382819508053
90,240,125.02491378673685
90,245,125.79710782765308
90,250,126.47764175130806
90,255,127.05968829023193
90,260,127.54235615046738
90,265,127.93089428123187
90,270,128.23678000957722
90,275,128.4765091604742
90,280,128.66816379536928
90,285,128.82625028617144
90,290,128.95689161751585
90,295,129.0559697095153
90,300,129.11147843531302
90,305,129.10862847112102
90,310,129.034297571436
90,315,128.87854735401072
90,320,128.63444609387335
90,325,128.29953576545427
90,330,127.88046545783163
90,335,127.39855231833066
90,340,126.89218693511401
90,345,126.41349637300809
90,350,126.01979209339791
90,355,125.76262437924856
95,0,125.80384287339592
95,5,126.23213869776608
95,10,126.83450459079376
95,15,127.56169386808472
95,20,128.3458678366262
95,25,129.1127222234379
95,30,129.7953337894505
95,35,130.34464370501047
95,40,130.73222343488123
95,45,130.94550093556583
95,50,130.98164270082282
95,55,130.84752913645536
95,60,130.56604172641525
95,65,130.1796652910076
95,70,129.74264985092643
95,75,129.30363707722114
95,80,128.88957678207527
95,85,128.49995561491087
95,90,128.1121525680754
95,95,127.69285481815612
95,100,127.2096854023072
95,105,126.63929256041993
95,110,125.97082197490707
95,115,125.20573500202103
95,120,124.35569783298688
95,125,123.43987920210682
95,130,122.48229413042951
95,135,121.50949546282212
95,140,120.54891407244634
95,145,119.62805481768358
95,150,118.77437658844129
95,155,118.01528949449539
95,160,117.37766708984505
95,165,116.88663424269012
95,170,116.56382690868153
95,175,116.42550679672884
95,180,116.48083085346325
95,185,116.73044598212533
95,190,117.16560426423504
95,195,117.76815794417182
95,200,118.51185592761342
95,205,119.36502472503317
95,210,120.29394931775406
95,215,121.26560843177279
95,220,122.24870061916668
95,225,123.21331358732755
95,230,124.13101935507484
95,235,124.97697515332196
95,240,125.73347054006797
95,245,126.39225636063472
95,250,126.95339978142064
95,255,127.42123601952966
95,260,127.80033841625911
95,265,128.09402947660973
95,270,128.30554972809304
95,275,128.4399892893945
95,280,128.50497484195034
95,285,128.50953820985154
95,290,128.4621225784051
95,295,128.36912641608993
95,300,128.23462808883852
95,305,128.0608226318506
95,310,127.84835458118766
95,315,127.5965469579891
95,320,127.30460995364007
95,325,126.97486547111156
95,330,126.61754205281937
95,335,126.2550158449375
95,340,125.92298096689704
95,345,125.66722279900411
95,350,125.53647628061564
95,355,125.57312405378767
100,0,126.20657748565344
100,5,127.02086218812164
100,10,128.03313869380293
100,15,129.17651739393727
100,20,130.36106170861368
100,25,131.48881798006263
100,30,132.47117704362233
100,35,133.24026810640916
100,40,133.74777001232576
100,45,133.95535444392434
100,50,133.83315091967717
100,55,133.3783466409543
100,60,132.64152511633102
100,65,131.73062176790276
100,70,130.77875507163427
100,75,129.89627862595245
100,80,129.1388256328488
100,85,128.50448247814919
100,90,127.95151346389702
100,95,127.42191233110916
100,100,126.86102094342665
100,105,126.2294554873745
100,110,125.50732577684632
100,115,124.69287593616272
100,120,123.79838234081001
100,125,122.84553320981453
100,130,121.86144787246899
100,135,120.87573635116075
100,140,119.91864105034695
100,145,119.0200931590277
100,150,118.20932611852612
100,155,117.51459051673984
100,160,116.96259707786601
100,165,116.57752142614541
100,170,116.37958552889528
100,175,116.38330636058454
100,180,116.59553883482195
100,185,117.01356447288171
100,190,117.62373274237943
100,195,118.40140150440382
100,200,119.31279318216976
100,205,120.31856218934324
100,210,121.37762829723205
100,215,122.44930934287166
100,220,123.49311607748687
100,225,124.46832483675242
100,230,125.3370918540231
100,235,126.0725039108082
100,240,126.6671983412767
100,245,127.13499710741718
100,250,127.50243446260663
100,255,127.7952764668099
100,260,128.02848791917654
100,265,128.2042552340154
100,270,128.31670533167173
100,275,128.35879036489422
100,280,128.32734415039027
100,285,128.2248310490882
100,290,128.05854338639938
100,295,127.83873597118051
100,300,127.57672235418411
100,305,127.28330231045962
100,310,126.96771633361307
100,315,126.63757581491775
100,320,126.30033770773315
100,325,125.9664122647371
100,330,125.65304488572744
100,335,125.38735113317303
100,340,125.20687103843034
100,345,125.15672383840648
100,350,125.28340246792973
100,355,125.62603901805704
105,0,126.97917862218894
105,5,128.29173337837474
105,10,129.85680206193905
105,15,131.58611762316968
105,20,133.36097997194048
105,25,135.05214498602493
105,30,136.54116877911062
105,35,137.72648124283603
105,40,138.506369370753
105,45,138.76182313049324
105,50,138.38319638407344
105,55,137.34947039725324
105,60,135.79521906961023
105,65,133.98634901379492
105,70,132.2109643319202
105,75,130.67120836893855
105,80,129.44250676040363
105,85,128.49653118387687
105,90,127.74854906601927
105,95,127.09940875117974
105,100,126.4627207045047
105,105,125.77814651323993
105,110,125.01408300086983
105,115,124.16369110067205
105,120,123.23825061820156
105,125,122.2606592029271
105,130,121.26032182432189
105,135,120.26962315173105
105,140,119.32174070250493
105,145,118.44943409569521
105,150,117.68441795056928
105,155,117.05694188841363
105,160,116.59525805446728
105,165,116.32472947057268
105,170,116.26640372725029
105,175,116.43498062805261
105,180,116.83630354831037
105,185,117.46483146745638
105,190,118.30192940422698
105,195,119.31597383840544
105,200,120.46474010533267
105,205,121.69916213391024
105,210,122.96615933675359
105,215,124.20840622241573
105,220,125.36197633653715
105,225,126.35796431443832
105,230,127.13583533314588
105,235,127.66702628455815
105,240,127.97226843050825
105,245,128.11488727379276
105,250,128.1718094238451
105,255,128.20243952520116
105,260,128.2331774448951
105,265,128.2602092881604
105,270,128.26267732737512
105,275,128.21695723265674
105,280,128.10624828515427
105,285,127.92412906293617
105,290,127.67378735571118
105,295,127.36534129343761
105,300,127.01289364293919
105,305,126.63209122182825
105,310,126.23859244970097
105,315,125.84779283332873
105,320,125.4760220091937
105,325,125.14301279379882
105,330,124.87488171921851
105,335,124.70644611674888
105,340,124.68162547587366
105,345,124.8509132655252
105,350,125.26537786012133
105,355,125.96737816536503
110,0,128.28914397977087
110,5,130.28631998110723
110,10,132.63682293055885
110,15,135.2286867381632
110,20,137.9116221070828
110,25,140.52548993615002
110,30,142.91815200609688
110,35,144.9186118108098
110,40,146.27317323915068
110,45,146.63513537381502
110,50,145.71085893917623
110,55,143.50399390233088
110,60,140.41858380856007
110,65,137.08154099701304
110,70,134.04169431567368
110,75,131.5899747307313
110,80,129.76580023063738
110,85,128.45714722490277
110,90,127.4977731698992
110,95,126.72701596178926
110,100,126.01784572214626
110,105,125.28579455180072
110,110,124.48664357836226
110,115,123.60813485874735
110,120,122.66018838568975
110,125,121.66648711215845
110,130,120.65836467750367
110,135,119.67079150970751
110,140,118.73992673489452
110,145,117.90173582831747
110,150,117.19126131548067
110,155,116.64217756165529
110,160,116.28626037454632
110,165,116.1524011794577
110,170,116.26486959914935
110,175,116.64074191859278
110,180,117.2867614175791
110,185,118.19630432736955
110,190,119.34742382469925
110,195,120.70279540044426
110,200,122.21150862536604
110,205,123.81119263578285
110,210,125.42732784568622
110,215,126.96681793055359
110,220,128.31053644478993
110,225,129.32362958316318
110,230,129.90085909518
110,235,130.02819126851568
110,240,129.80608323397405
110,245,129.40446845743062
110,250,128.98448767477265
110,255,128.64427544811312
110,260,128.41007165994137
110,265,128.25703175409612
110,270,128.13760818935594
110,275,128.004506499665
110,280,127.8235857385431
110,285,127.5774521882265
110,290,127.26341486506291
110,295,126.88949013387715
110,300,126.47056175513413
110,305,126.02546466568687
110,310,125.5752232262885
110,315,125.14257323307484
110,320,124.75280792819964
110,325,124.43574450664252
110,330,124.22824686758244
110,335,124.17636296996251
110,340,124.33582882560128
110,345,124.76958516647613
110,350,125.54127004971727
110,355,126.7045241517902
115,0,130.40255526279952
115,5,133.37853979031587
115,10,136.8838463771752
115,15,140.79112896623042
115,20,144.93867109966047
115,25,149.165083229502
115,30,153.28144016858863
115,35,156.92517317853168
115,40,159.39296780035028
115,45,159.75290738491617
115,50,157.4075225494678
115,55,152.68174756403025
115,60,146.75207436471015
115,65,140.94596869410813
115,70,136.11877500421957
115,75,132.52693226279538
115,80,130.03415197950378
115,85,128.352971907921
115,90,127.19083463398326
115,95,126.30862951186029
115,100,125.53452448766669
115,105,124.76040555194109
115,110,123.93089857449182
115,115,123.029415882933
115,120,122.06501006695586
115,125,121.06224456285966
115,130,120.05434090806668
115,135,119.07888959739026
115,140,118.17531525060801
115,145,117.38348794704883
115,150,116.74303030584366
115,155,116.29290070868126
115,160,116.07078999742416
115,165,116.111876539509
115,170,116.4466602739966
115,175,117.09793431543876
115,180,118.07730082303152
115,185,119.38181168953605
115,190,120.99122596511542
115,195,122.86625991545391
115,200,124.94813631984245
115,205,127.15723185098997
115,210,129.38176212715453
115,215,131.44924597244736
115,220,133.1053442249679
115,225,134.06384744047585
115,230,134.1532795160912
115,235,133.45512583602482
115,240,132.2832666329913
115,245,131.01191349592176
115,250,129.91026458062512
115,255,129.08963952652476
115,260,128.53931331757946
115,265,128.1855047410723
115,270,127.93809564006366
115,275,127.71881670273382
115,280,127.47349438939368
115,285,127.17290888070974
115,290,126.80801228338865
115,295,126.38411973575336
115,300,125.91618345234886
115,305,125.42555537150406
115,310,124.93812840092089
115,315,124.4837808486621
115,320,124.09711093763781
115,325,123.81933877365539
115,330,123.7009359497238
115,335,123.80404651498867
115,340,124.20322904718817
115,345,124.98280757237978
115,350,126.22949425857844
115,355,128.019795503677
120,0,133.7249365849849
120,5,138.1388284298278
120,10,143.39528656034815
120,15,149.4045718422669
120,20,156.08676997854724
120,25,163.37374395219956
120,30,170.9842885563591
120,35,177.92503827525522
120,40,182.1917246530625
120,45,181.5581097211609
120,50,175.35479162815264
120,55,165.34886831808404
120,60,154.50865592713225
120,65,145.12660470092294
120,70,138.09314299318453
120,75,133.27943563183507
120,80,130.1512657334373
120,85,128.14845114490942
120,90,126.82231607011317
120,95,125.85200305805864
120,100,125.02524328949237
120,105,124.21541478197886
120,110,123.35978490154459
120,115,122.43963766448394
120,120,121.4642083037927
120,125,120.45938786327642
120,130,119.46055258833307
120,135,118.50829035108676
120,140,117.64599587712668
120,145,116.91864870974163
120,150,116.37226927637215
120,155,116.05355430437879
120,160,116.0091652943535
120,165,116.28427147605899
120,170,116.92028272313195
120,175,117.95201283734916
120,180,119.40440369589876
120,185,121.28839636576552
120,190,123.59576281348825
120,195,126.29520448201092
120,200,129.33156727088522
120,205,132.61415653590655
120,210,135.95958277701342
120,215,138.9874319364282
120,220,141.08920633071656
120,225,141.659278341076
120,230,140.52821629740848
120,235,138.162719298335
120,240,135.3684238493046
120,245,132.82053167317463
120,250,130.84396441621553
120,255,129.47153992865117
120,260,128.58764135994255
120,265,128.0340923975218
120,270,127.66397571255669
120,275,127.36418650477677
120,280,127.06060927337609
120,285,126.71315504573535
120,290,126.30712464097721
120,295,125.84541981677108
120,300,125.34307504775231
120,305,124.82388253839474
120,310,124.31862826730895
120,315,123.86472937658877
120,320,123.50727741688243
120,325,123.30143717604166
120,330,123.31576474155209
120,335,123.63534893384221
120,340,124.3630409173107
120,345,125.61685939220422
120,350,127.52196624358943
120,355,130.19574315332795
125,0,138.86944625255012
125,5,145.45488525946473
125,10,153.49075547905534
125,15,163.1125206019695
125,20,174.60075964522963
125,25,188.17873209133603
125,30,203.09582979004472
125,35,216.2095939916338
125,40,222.0358203226244
125,45,216.35482344192607
125,50,200.5162498935264
125,55,180.59355848859292
125,60,162.44187424715415
125,65,148.73386238099752
125,70,139.4851293888575
125,75,133.63193270456864
125,80,130.035938480582
125,85,127.82235073262832
125,90,126.39551329079926
125,95,125.36967019153403
125,100,124.50571793493323
125,105,123.66762276219903
125,110,122.79063965028922
125,115,121.85669521666634
125,120,120.87653464560483
125,125,119.87808828806423
125,130,118.8994976191621
125,135,117.98517468376997
125,140,117.18374778691928
125,145,116.54716605525864
125,150,116.13040241259341
125,155,115.99121066793538
125,160,116.18950148922688
125,165,116.78626247464969
125,170,117.84231471893793
125,175,119.41688566657751
125,180,121.56466724848762
125,185,124.3297926757886
125,190,127.7403724541972
125,195,131.81262228213757
125,200,136.55285899956905
125,205,141.88694798619278
125,210,147.42502660498425
125,215,152.15569320755782
125,220,154.55935950142782
125,225,153.54877011260106
125,230,149.492062060162
125,235,144.00201002742565
125,240,138.72886420755253
125,245,134.55077844221805
125,250,131.61360069868542
125,255,129.7027107328996
125,260,128.51888034942485
125,265,127.79363592004327
125,270,127.31921168547736
125,275,126.95047649246885
125,280,126.59709468006965
125,285,126.21083677658352
125,290,125.77294469676266
125,295,125.28476238971382
125,300,124.76191711465395
125,305,124.23110200697062
125,310,123.72869713799855
125,315,123.3009889500326
125,320,123.00605487309312
125,325,122.91729212990776
125,330,123.1280575542542
125,335,123.75613283315889
125,340,124.94617885914764
125,345,126.86819398821211
125,350,129.70952608592015
125,355,133.65705209860675
130,0,146.78680074216373
130,5,156.80005605800994
130,10,169.58230829245497
130,15,186.0420836996385
130,20,207.536154479042
130,25,234.78507426276738
130,30,264.67633827955626
130,35,287.0518700904271
130,40,288.7745495902468
130,45,266.2431918493454
130,50,230.23207530722516
130,55,195.08979972440008
130,60,168.37729910283863
130,65,150.72220003703436
130,70,139.88539504438546
130,75,133.4522140294805
130,80,129.65882821217537
130,85,127.37909638027249
130,90,125.92454036416805
130,95,124.87812098850003
130,100,123.99327668735782
130,105,123.13535127364176
130,110,122.24320075169348
130,115,121.30212294862874
130,120,120.32575912228016
130,125,119.34503579928277
130,130,118.40188778944922
130,135,117.54594574889182
130,140,116.83303647283391
130,145,116.32476732098252
130,150,116.08862485730634
130,155,116.19816548811478
130,160,116.7332942349012
130,165,117.78117667826646
130,170,119.43808766634865
130,175,121.81056401550804
130,180,125.01298109478657
130,185,129.16589686086297
130,190,134.4137502967414
130,195,140.96557961862558
130,200,149.0674078776911
130,205,158.66246367087268
130,210,168.56195160418554
130,215,175.7909439308898
130,220,176.84330391453346
130,225,170.82040058804844
130,230,160.57787473575712
130,235,150.07983251315613
130,240,141.67230893994804
130,245,135.81234052437873
130,250,132.0352010401384
130,255,129.70757431079187
130,260,128.30816110184315
130,265,127.4620717393574
130,270,126.91221341729714
130,275,126.4913792474234
130,280,126.09967169969713
130,285,125.68453771014539
130,290,125.22521769656915
130,295,124.72271887590992
130,300,124.19422380042207
130,305,123.67041478305609
130,310,123.19486129726344
130,315,122.8253177377039
130,320,122.63708923066204
130,325,122.72843612570294
130,330,123.22738226929889
130,335,124.29862881821784
130,340,126.14888942863644
130,345,129.02826945125645
130,350,133.22354791604516
130,355,139.04043336614745
135,0,159.05720650952657
135,5,174.88842837301434
135,10,196.62350981973034
135,15,227.44295524064407
135,20,271.39157643839013
135,25,328.7106004168276
135,30,385.777144610411
135,35,412.4918494936879
135,40,387.14863706405544
135,45,323.8011556267291
135,50,255.78594963761034
135,55,203.69870081374063
135,60,170.2213955892911
135,65,150.46038968360122
135,70,139.17386817098551
135,75,132.7544929073234
135,80,129.05423411607686
135,85,126.8476301937425
135,90,125.4313273457347
135,95,124.39536163022947
135,100,123.50509616919106
135,105,122.63700607722896
135,110,121.73821676878339
135,115,120.79964873863811
135,120,119.83920448476758
135,125,118.89206900467425
135,130,118.00552949810584
135,135,117.23653679433691
135,140,116.65095317268376
135,145,116.32382412987522
135,150,116.34026993451687
135,155,116.79709312506503
135,160,117.80599414016639
135,165,119.49942035804702
135,170,122.03803105846285
135,175,125.61664169487489
135,180,130.47405765745248
135,185,136.9367671935839
135,190,145.53126188041003
135,195,157.09932673092058
135,200,172.53722871359005
135,205,191.37832999418228
135,210,209.20923937012182
135,215,217.5317754821153
135,220,210.55867523171023
135,225,192.09953294767845
135,230,171.4009276957714
135,235,154.71442895073392
135,240,143.36847781052404
135,245,136.27251028143655
135,250,131.99329046994683
135,255,129.4525254582948
135,260,127.95116811027034
135,265,127.04614224440662
135,270,126.45506244547093
135,275,126.00270503535478
135,280,125.58726432900822
135,285,125.15578900128416
135,290,124.68766156246248
135,295,124.18505939068145
135,300,123.66820292834132
135,305,123.17364945158559
135,310,122.75491951596197
135,315,122.48549720510817
135,320,122.46447684112792
135,325,122.8248445346859
135,330,123.74383860060561
135,335,125.45442622231201
135,340,128.2563746049056
135,345,132.5236955596801
135,350,138.70532064529044
135,355,147.32925169414776
140,0,178.6063453989941
140,5,205.35719225477416
140,10,245.9663803179981
140,15,309.8000913117959
140,20,406.02156216227826
140,25,524.9602212594434
140,30,613.4456386440833
140,35,603.3317395763005
140,40,497.2078460011957
140,45,366.6447286919539
140,50,265.5390109184248
140,55,202.7450378551208
140,60,167.40827747027413
140,65,148.12787156148306
140,70,137.57051583335536
140,75,131.67956375329385
140,80,128.29953294139779
140,85,126.26934125810371
140,90,124.93962034816298
140,95,123.93819025974358
140,100,123.05693776661731
140,105,122.19026862967223
140,110,121.29665907850108
140,115,120.37432938133716
140,120,119.44687113313337
140,125,118.55542276197231
140,130,117.75485330902734
140,135,117.11240571123082
140,140,116.70793807935831
140,145,116.63534319148047
140,150,117.0053303838477
140,155,117.95078927525987
140,160,119.6366447877732
140,165,122.27457928188495
140,170,126.14076237618798
140,175,131.6045921797092
140,180,139.21174370520333
140,185,149.9016650726483
140,190,165.38798815002994
140,195,188.34114830728026
140,200,220.87152038510965
140,205,258.97288685054235
140,210,286.37745861697334
140,215,283.7119100758412
140,220,251.7783981199232
140,225,211.02396255684084
140,230,177.9408251420692
140,235,156.25975688417572
140,240,143.3286475935651
140,245,135.8334071317533
140,250,131.4880998145677
140,255,128.9535896418109
140,260,127.4630568485391
140,265,126.55949748842332
140,270,125.96208574943611
140,275,125.50113050404154
140,280,125.07950951294109
140,285,124.64716513271003
140,290,124.185690249432
140,295,123.70028006844336
140,300,123.21634716374967
140,305,122.77924566100096
140,310,122.45673305189896
140,315,122.34448810586244
140,320,122.57513207708635
140,325,123.33093470556307
140,330,124.86011125180134
140,335,127.49637781988238
140,340,131.68051418429147
140,345,137.98318032978074
140,350,147.14108586821735
140,355,160.15873338815757
145,0,211.5538952580962
145,5,261.31946073635686
145,10,346.013989224858
145,15,490.12289747430856
145,20,703.54906886364
145,25,916.9690511071794
145,30,971.7380083133828
145,35,808.3587608287448
145,40,563.2770925314136
145,45,370.09213854482437
145,50,254.6487409061166
145,55,193.13728598169945
145,60,161.27281360572337
145,65,144.53451531997007
145,70,135.47712798866766
145,75,130.41384207630762
145,80,127.48002559949985
145,85,125.68394885334155
145,90,124.46985559647061
145,95,123.52071288676991
145,100,122.66286456091035
145,105,121.81198391378592
145,110,120.93946929441628
145,115,120.05216244707185
145,120,119.18102736590623
145,125,118.37543710344315
145,130,117.70089555153416
145,135,117.23901508024352
145,140,117.08925545295274
145,145,117.37266380778394
145,150,118.2390744633848
145,155,119.88047920156026
145,160,122.5526898299395
145,165,126.60601897197691
145,170,132.5375594116543
145,175,141.12378297945833
145,180,153.7688582375935
145,185,173.25833793278457
145,190,204.84644651481597
145,195,255.89451641374401
145,200,327.93910202079127
145,205,397.34592384998285
145,210,415.09628332902196
145,215,363.45273485234026
145,220,283.70342404851664
145,225,218.28172777744535
145,230,177.32552966063483
145,235,154.33584909561606
145,240,141.71051033139673
145,245,134.65448548140216
145,250,130.61274007677287
145,255,128.25939959937264
145,260,126.87019167030631
145,265,126.01952960245728
145,270,125.4488814587618
145,275,125.00373734406762
145,280,124.59608582226055
145,285,124.18124681655499
145,290,123.74511417159755
145,295,123.29825109907681
145,300,122.87430339862355
145,305,122.53169787775172
145,310,122.35873643104284
145,315,122.48277164464628
145,320,123.0842535765182
145,325,124.41638576992935
145,330,126.83121547625095
145,335,130.81310667034717
145,340,137.02273252022326
145,345,146.36903638479166
145,350,160.17033579214515
145,355,180.56598575366417
150,0,272.2562420305205
150,5,376.21103038963247
150,10,571.42183219253
150,15,908.0686882789757
150,20,1332.724361275843
150,25,1555.1608300984606
150,30,1337.2153538392133
150,35,895.862850956731
150,40,538.3198014597195
150,45,333.0771135494379
150,50,229.92131281959084
150,55,179.35586180829443
150,60,153.92579371348333
150,65,140.57604708801404
150,70,133.26555649200418
150,75,129.11405742753942
150,80,126.66327222101103
150,85,125.12145847747684
150,90,124.03747199418055
150,95,123.15468099996733
150,100,122.33586811699858
150,105,121.51853534660216
150,110,120.68764324557327
150,115,119.85998853547042
150,120,119.07605323903402
150,125,118.39646133648156
150,130,117.90144268560047
150,135,117.69266423108479
150,140,117.89768565578736
150,145,118.6786377946941
150,150,120.24840190971075
150,155,122.89804792029781
150,160,127.03945880765593
150,165,133.28176366906402
150,170,142.61715405338143
150,175,156.91068305094882
150,180,180.08843681603634
150,185,220.5272624158684
150,190,293.61857581673945
150,195,415.1830675231456
150,200,563.8388338292383
150,205,640.4296663966655
150,210,566.4690105564819
150,215,413.55605305072623
150,220,286.0048505294149
150,225,210.18930865557536
150,230,170.49467140243212
150,235,150.03556408516204
150,240,139.11364116252798
150,245,133.01197968775938
150,250,129.49097150059077
150,255,127.42774353608326
150,260,126.20249697354406
150,265,125.44570082202867
150,270,124.9324198144411
150,275,124.52820545474306
150,280,124.15654443173914
150,285,123.78012677043307
150,290,123.39150715477308
150,295,123.00967914037271
150,300,122.68071937663993
150,305,122.48219255415887
150,310,122.5320201264509
150,315,123.00302723852485
150,320,124.14461295599774
150,325,126.31332155714084
150,330,130.01508699315522
150,335,135.96628960620012
150,340,145.19826061277982
150,345,159.27874335755067
150,350,180.84267097527587
150,355,214.92678705795478
155,0,397.6644912007376
155,5,639.9307113510624
155,10,1113.0456749114844
155,15,1835.9281517087272
155,20,2389.1201889956783
155,25,2165.9618254543834
155,30,1420.0244025444572
155,35,791.1230109585359
155,40,443.72800509613245
155,45,279.0101131673291
155,50,202.5770107061649
155,55,165.74455957076933
155,60,146.95723353283256
155,65,136.84466449446836
155,70,131.16954411942538
155,75,127.8787418980531
155,80,125.89248454408158
155,85,124.60196130283066
155,90,123.65444819231749
155,95,122.85099000512167
155,100,122.0888138505174
155,105,121.32628194555657
155,110,120.56232572910963
155,115,119.82536749767189
155,120,119.16817664246756
155,125,118.66657093584512
155,130,118.42110803898608
155,135,118.56200238466192
155,140,119.25892859505839
155,145,120.7392931414816
155,150,123.31994432269812
155,155,127.45928610945683
155,160,133.854779710998
155,165,143.67799600588853
155,170,159.1983613560182
155,175,185.40370817945558
155,180,233.88082039234052
155,185,329.9056514869236
155,190,513.7709699376045
155,195,789.9496417688865
155,200,998.8907468566667
155,205,915.8568792584159
155,210,634.6105120407832
155,215,393.96928677449455
155,220,258.54840038710995
155,225,192.70168770475598
155,230,160.98259058034728
155,235,144.8771010945892
155,240,136.138380274633
155,245,131.15038864367776
155,250,128.23187042556629
155,255,126.51270931441789
155,260,125.49086938797785
155,265,124.85990013223496
155,270,124.43168871094207
155,275,124.093052919836
155,280,123.78018493120288
155,285,123.46512207652998
155,290,123.14995549664971
155,295,122.86610356986918
155,300,122.67778317026726
155,305,122.69021068487146
155,310,123.06397938079613
155,315,124.03761218091311
155,320,125.96079966754594
155,325,129.34231198116512
155,330,134.92279329518456
155,335,143.80400317831482
155,340,157.72140443915626
155,345,179.68220882963243
155,350,215.56296595827553
155,355,278.23804035377884
160,0,688.0119565620814
160,5,1287.9921645802438
160,10,2359.139003512842
160,15,3431.203307311803
160,20,3326.897303678278
160,25,2169.8349877562096
160,30,1138.6928377398942
160,35,587.3410743631395
160,40,339.593848555155
160,45,230.2943908606736
160,50,179.62494779287024
160,55,154.42495507744528
160,60,141.04570957050132
160,65,133.58756085782213
160,70,129.29500799061157
160,75,126.75834842559149
160,80,125.19283131242548
160,85,124.13983792527176
160,90,123.33196173106035
160,95,122.62106187460381
160,100,121.93497188778636
160,105,121.2515951610927
160,110,120.5845254955729
160,115,119.97601236743333
