Target,Uniform,EI,LCB,N_rot
omegacsd_HEKROE,8752.490990838449,2.064981035373947,1.2121459892818578,4
omegapdb_1pa9,1.4103859477446932,-0.782184584832585,-1.264154893150554,4
omegacsd_CLPTBU,5.277130735240171,-0.014201145819981775,0.2350966343240799,4
omegacsd_BEWLIY10,19.167254852252995,1.7653905823574974,2.8097277660212683,4
omegacsd_LAWJEY,7.157987641924116,3.247595660397785,3.247595660397785,4
omegacsd_YITLES,42.351352300149024,-0.12911138629783636,6.53689871924648,4
omegacsd_YESPIV,13.736554216008045,2.9445177744462967,4.27261401192024,4
omegacsd_JUKZUK,774.6914654322927,1.0600423534938415,3.1167087643365505,4
omegacsd_BEWLOE10,126.44808293562828,0.301982744324107,0.0036574804924498494,4
omegapdb_1toj,15.289083665912344,0.020276305622054736,2.202258570089409,4
omegapdb_1m5d,32.06952494331201,4.658021566715821,5.042911083738936,4
astex_1jd0,57.78190705159328,0.289072534323914,12.452678852507201,4
omegacsd_BAXOZO,13.098733961556185,0.02342956823978426,-0.0037658773826620973,4
omegacsd_KIHWAZ,504.60299193920775,-10.44796733953234,-10.840389757475066,4
omegacsd_DAKGEB,5.4718349207544605,0.13732018394864554,-5.191267887898476,4
omegapdb_1bto,3155.374658021465,2.6612309983166558,3.0287444669851933,4
omegacsd_KEMHOZ,1047.1564004963695,2.018878134799408,2.3957188834886907,4
omegacsd_PAPPHI,19.338047886903112,1.3176055028569351,1.722488349417688,4
omegacsd_PEXFED,444.84373796077944,0.16497613479717188,8.079725148689164,4
omegapdb_1uwc,11.207236466464607,-0.028489752983084315,-0.007055834561818131,4
omegacsd_SIFJIA,8.726016178421261,3.8876265741809064,4.12855790915971,4
omegacsd_CUSLUX,1964.284744281636,2.549170647852179,4.422316045033085,4
omegacsd_BAFREF,9.932892258362045,0.20908884846261344,-0.013237227271389429,4
omegapdb_2brc,232.63086466156966,-1.1679970395851598,-1.5947824625837796,4
astex_1n2v,12.94673986748981,1.8617378766249573,1.3219984070458253,4
omegacsd_AMPDAM,24.10436346837986,3.587280446164783,4.976791693430329,4
omegacsd_VENRUB,7.170598873982783,3.407193327739492,4.032027527498485,4
omegacsd_CLPHAC,50.00522504652565,3.377609181004175,1.6661084124761203,4
omegapdb_1k2t,1.8120332286210328,-2.689459212118365,2.992856046068468,4
omegapdb_1utt,6.934276221154249,1.1511053119886014,0.8633732417713134,4
omegacsd_FUHHAR,7.229800005937292,0.38149690626440247,-0.02817986767517766,4
omegacsd_GATPOG,12.875417632268928,0.2037665791182306,0.9489294075657355,4
omegacsd_FOWPOW,16.680020322660397,1.6069631982896766,1.6069631982896766,4
omegacsd_TEKBIU,59.56045975820314,8.249736081336778,3.847941385872076,4
omegapdb_2ggd,111.58477930678396,-2.520944358438925,-2.500175954621085,4
astex_1of6,18.1919755314617,2.0500769884137426,4.527481769715372,4
omegapdb_1w1q,20511.000656432047,5.089727679626215,2.9945528088104894,4
omegacsd_EXOADN,46.18982704753325,3.8717307405680472,4.449005897113118,4
omegacsd_BETFAH,5.1613111423483815,-3.7395670480602945,-3.421349479579547,4
omegacsd_PIDSIE,8.81442046616327,0.29894716111085273,1.0862382935937518,4
omegacsd_HAVRUR,4704.618812695333,-9.448911559135652,-9.448911559135652,4
omegapdb_1d3g,276.9596067239619,-10.636184981832798,-11.77607616751196,4
omegacsd_SEMDET,211.75257370515016,4.03202046616471,0.48118304365611664,4
omegapdb_1p1o,6.667912469146138,4.490584056793011,4.224843519414435,4
omegacsd_HADLAZ,193.71876577980004,0.41751149502414364,2.803973780173891,4
omegacsd_FURACM,42.632841414815175,2.7309126441983693,1.4396744185260815,4
omegacsd_BUSNIM,9.791640040780713,6.243976303407862,10.642604219653748,4
omegacsd_HALJOT,65.70084269979327,3.518181631712121,-0.04985974274442384,4
omegacsd_LERKAU,6.127492306599862,0.7559977863995471,2.8794982302331817,4
omegacsd_YINDII,14.65433666173928,2.866201248557303,2.866201248557303,4
omegacsd_SAVXOC,289.46525091061727,-21.436840559028994,-19.62331886203411,4
