Target,Uniform,EI,LCB,N_rot
omegacsd_SILTUC,55.68702273598214,14.323295684397763,3.305316027375582,4
omegacsd_COKBOT,61.16639996964487,7.546478631338232,0.5265293523295895,4
omegacsd_TAPSOS,411.52154483711274,0.2617921777024179,0.2363007202820313,4
omegapdb_1v2n,155180.3867137966,5.850668761564407,6.048198794446947,4
omegacsd_DAFVUB,38.938971935205586,8.058264399814817,7.506249554707736,4
omegacsd_JOTDAX,754.1501073645401,0.0003782009631549954,-2.8553129571906055,4
omegapdb_1h1s,13.023553883685608,4.290802002352208,4.9590334473050035,4
omegacsd_YULXIM,797.4426191875584,13.557689508867057,3.4630699811749466,4
omegacsd_COYTOZ,57.800714810789835,8.43722849174727,7.834382896407156,4
astex_2bsm,439.4567691408831,3.91392572435835,-3.260766532719927,4
astex_1yqy,652.8647622225897,16.98910736361197,19.59608141993383,4
omegacsd_BENPRL,66.33680399837132,7.4682906223562,7.2577833800971945,4
omegacsd_BUYZIE,43.13420336570867,14.846942399957243,16.75222792836331,4
omegacsd_MVERIQ,8981.909748639939,2.2285301181041888,-2.5018507491583364,4
omegacsd_SISYIC,48.19524256399913,-13.373067108122456,5.035299879615337,4
omegacsd_ABSBPP,-6.728442370624336,-17.96147104609136,-15.76570587229807,4
omegapdb_2j47,74.27575183218363,19.93419169347891,12.241378418981327,4
astex_1s3v,56.9241764919837,14.754141108725605,5.199917108339264,4
omegacsd_CMANPQ,7.4638794953153536,12.957204200897067,6.498133608377628,4
omegacsd_AZLNPR,46137.94520586274,7.4804674690875,6.626667412926906,4
omegacsd_DEBBOB,44.5423169185174,14.822424364284132,10.057968616921073,4
omegacsd_FLPNTX10,1946.0127470286172,14.899735224295625,26.815983111062366,4
omegacsd_HEHVOF,174681.93241843343,9.419805941175014,9.39650057256641,4
omegacsd_KIXLOS,5286.810678945655,14.343550754628453,5.380440513062112,4
omegapdb_2gss,221.39066807102958,0.7249567935906214,10.816526539089764,4
omegacsd_SIHDIW,4984.099936017866,5.475467013903383,11.76769081847253,4
omegacsd_CATXIE,72.05387313468552,33.777680924672026,17.066740281971107,4
omegacsd_COCHOL,3037.827939274514,0.41781212713243576,1.5819177509988265,4
omegapdb_1g4s,953.1699480467854,19.61247549834485,22.634098996830346,4
omegacsd_PMANAQ,56.376621585029525,4.948609706513409,14.839772722404163,4
omegacsd_FAWREA,416.75475798571597,6.209036364281189,11.316763485580069,4
omegapdb_1is0,165.6622570650365,8.306815549622087,13.93061557043498,4
omegacsd_PMEPEN,39.50251331758423,9.917900387710091,16.235113280156213,4
omegacsd_TEDBUZ,79.44777468928233,21.572251272687808,16.24628515559263,4
omegacsd_KEJGEL,88.1609963060292,-11.169292939711568,-16.645286561705348,4
astex_1v48,1015.1766525691077,7.553187139329623,7.553187139329623,4
omegacsd_YAZBAC,127.82105654711619,22.56335191312799,6.852570935182115,4
omegacsd_GIHTUM,257.3422168464581,14.586923456907854,17.85574208069457,4
omegacsd_DAFTOT,25.040398535637166,7.781814140902114,12.263097837714078,4
omegacsd_FOYLIO,172.75621320700048,25.77648372413708,25.77648372413708,4
omegacsd_KOTGIJ,48997.46677402785,6.934911194627645,8.79213848152554,4
omegacsd_DISHOC,34.48888189654828,6.1612191434330725,7.305685580326369,4
omegacsd_FANPUF,1033.8461051843626,25.74016472888887,15.825117054586585,4
omegacsd_SURREC,26.981282497385195,20.68016149883556,24.960920357447634,4
omegacsd_COZFOM,110.3798525752138,10.860475068411844,10.946950631628269,4
