Target,Uniform,EI,LCB,N_rot
omegacsd_GEJLAI,14222.45824978679,3.2445441510660658,3.2445441510660658,4
omegacsd_SEMXEN,174.73838437383233,0.7235567782591197,4.050830951569335,4
omegacsd_YUYJEH,98.28870853206621,9.144778711341395,11.77676568048713,4
omegapdb_1nqu,545.5932468315565,13.502717017135524,8.36478451530413,4
omegacsd_PXMPEN,217.26682923118295,6.92761254655953,4.176907245311838,4
omegacsd_MBZTZT10,16497.384815499987,5.185619665504149,7.609158983074863,4
omegacsd_CPYPTZ,15.739963936822207,1.6590074325867974,2.539737932452475,4
omegacsd_DECZIU,6853.052474745535,10.683459096732456,9.86090180767328,4
omegacsd_DOXANN,10.930155015547612,2.2348169952010295,2.198488542303153,4
omegacsd_VAYXOI,66.97688428845126,11.229706349862084,8.599413551999831,4
