Target,Uniform,EI,LCB,N_rot
omegacsd_VIBNID,88.43880515391076,3.386583551480328,8.287877431247594,4
omegacsd_DENBUT,7.8198500602869245,0.897560610321861,0.897560610321861,4
omegacsd_BZAPUC20,49.359269294086914,0.8259626497221078,2.74496094859278,4
omegacsd_VAMCUH,36.56731812704763,0.0985161297196413,0.9721427951319157,4
omegacsd_AMOCMS10,52.7413122256946,5.216640446599996,6.7424215299184596,4
omegacsd_SORCOR,69.72806765803858,3.7508613526764805,3.1536070607735667,4
omegacsd_KECDUR,28.297308106291766,-2.3089087577809835,5.934329585714281,4
omegacsd_VUSKID,20335.251429816803,3.9773784319384404,2.0247587965456404,4
omegacsd_DIAVER,16.81802310485827,0.07270252048562043,1.1562562461338501,4
omegapdb_1m5b,544.9535813083595,6.003757016279362,3.844770005851302,4
omegacsd_HBFRAN,131.2847825582628,1.0616550114149703,6.139060398293417,4
omegacsd_GIFZAW,339.86741592522196,8.38831393187246,11.21122523433661,4
omegapdb_1xn0,3110.9744122656334,0.7929093411111765,2.2913140422756655,4
omegacsd_DIWWUB,4.12434179939423,5.142131476642575,0.578247339730467,4
omegacsd_YEYVED,35.11772244783002,1.1273788573682282,2.963598859465492,4
omegacsd_PIKDIW,14.439900317411535,6.514245189768573,6.4331996378951715,4
omegacsd_SIHDES,14.11427575229105,4.741678927234972,10.521387827199803,4
omegacsd_FIXNUV,2197.487045443678,-5.397115820337909,-5.016850610474307,4
omegacsd_CDBMPI10,3.5057256982401555,-28.18619575393157,-25.98964571646107,4
omegacsd_HEPGAK,6.485237991773445,0.493221320012438,1.0120598170528723,4
omegacsd_SIHVUA,21.809119910162703,5.825917484992683,10.938026735210872,4
omegapdb_1hyo,21.803027767688533,6.899012606036152,5.469946059145968,4
omegacsd_FPAMCA,55.23734331990731,3.4299102573895652,2.780884026832922,4
omegacsd_KABJOM,39.21018280233845,0.5431352977425234,0.8124324854946536,4
omegacsd_WIKJOP,3.7344941452220155,0.5587687423846219,4.229405992381977,4
omegacsd_NFCSEY,42.20002449953651,1.293936311297955,0.5992053439923666,4
omegacsd_QQQHDG10,22.44583116002213,-4.71257449380203,-4.296452523601559,4
omegapdb_1k2u,69.23036835462321,-3.9323806969907196,-2.8255554413983788,4
omegacsd_MATSTA10,13.903636393158045,1.2495670510818897,3.8486143638397223,4
omegapdb_1ofd,90.70766132095258,5.025613986149311,5.025613986149311,4
omegacsd_LIKGIV,60.281402411598904,7.760326919077244,7.799378290178211,4
omegapdb_1y6q,224.4586211265035,1.3007985538344684,5.371362819123661,4
omegacsd_MTBPNP,35360.09283104425,-5.252406189343191,-6.4890050108189286,4
omegacsd_MLDPHE10,1335.4549716479194,-1.277842052118615,2.5068475899040266,4
omegacsd_BESCEH,61053.592349817154,1.931473909524648,6.292926601319834,4
astex_1n46,26.151612051483184,0.43133931464456055,4.54339741678011,4
omegacsd_DIWPUU,125516.21444714817,-2.424163022919629,-2.424163022919629,4
omegacsd_YAYDEH,53.186366442371295,-3.4957342421243993,-3.304093321072088,4
omegacsd_HEMXIG,45102.806657722984,2.9930904363494335,1.1252259258292128,4
omegacsd_FOJZUZ,264.07876336420276,1.2838144172489692,1.5301681621803098,4
omegapdb_1o3m,1.7486023780967201,-4.4506524583036935,-4.144320191113053,4
omegacsd_VOWXEK,26.078963339551535,0.9777440376856887,2.0975588790747395,4
omegacsd_KOKBIV,35.586840542098614,3.0949945533200207,0.9729125234788825,4
omegacsd_TAZXAT,8091.624840259144,-0.0731281933486514,1.4106525742442955,4
omegacsd_WELGAV,70857.29599715784,0.5075161757352902,-3.3039530833953705,4
omegacsd_FEMMAL,19.762963498097676,6.851528681479479,7.347652856870496,4
omegacsd_GINKUJ,20.17100545137548,2.516634622947322,1.5650364729547874,4
omegacsd_DABGUI,50.39275343413276,3.0714779806900623,6.059414790268917,4
omegacsd_YOPRAW,32.77857980827656,2.3542253477073984,2.820798011580763,4
omegacsd_CIBPEI,24.26658690097277,1.9322855536891055,1.6348841338508677,4
omegacsd_CELXOG,37.321167693135564,-0.4660972721971248,-5.069570849626036,4
omegacsd_BAJZOB10,624.2742517061455,4.009534879980123,6.564975524673343,4
omegacsd_FUPFIF,362.0671638962825,-42.93910537278467,-38.69915862672143,4
omegacsd_COYPIP,86.58738970961338,-2.1917481322145846,-0.698941055660228,4
omegapdb_1ik4,122.5707125776226,14.022205305031378,11.905518682583818,4
omegapdb_1qy5,127.33657681261168,0.7409863990509962,8.917125989716169,4
omegacsd_GIKJOZ,7.464999400010726,2.3048799721163817,2.1320128749189564,4
